,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
Yellow___Lofi Fruits Music,0.486,0.376,10,-13.707,1,0.0404,0.881,0.00312,0.129,0.0892,90.236,audio_features,3S9kCBYnWg7jSSV1XAYL6Q,spotify:track:3S9kCBYnWg7jSSV1XAYL6Q,https://api.spotify.com/v1/tracks/3S9kCBYnWg7jSSV1XAYL6Q,https://api.spotify.com/v1/audio-analysis/3S9kCBYnWg7jSSV1XAYL6Q,102452,4,Yellow,4C5iCxq8RjQOqLoXaBXWLO
Walk On Water___Thirty Seconds To Mars,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0,0.167,0.388,140.003,audio_features,6FT9FZccFD6nE8dMNslz2n,spotify:track:6FT9FZccFD6nE8dMNslz2n,https://api.spotify.com/v1/tracks/6FT9FZccFD6nE8dMNslz2n,https://api.spotify.com/v1/audio-analysis/6FT9FZccFD6nE8dMNslz2n,185467,4,AMERICA,0XcHdI2ZyNADjfvo5Ubs39
I Love It___V.Raeter,0.731,0.886,1,-3.228,1,0.027,0.0281,4.59e-06,0.226,0.797,125.992,audio_features,25xX5zajj80p5G0n8sU5ia,spotify:track:25xX5zajj80p5G0n8sU5ia,https://api.spotify.com/v1/tracks/25xX5zajj80p5G0n8sU5ia,https://api.spotify.com/v1/audio-analysis/25xX5zajj80p5G0n8sU5ia,155733,4,Spring Break 2022,0K9P2Dm1cDhkFmq34KvgMl
The Way You Make Me Feel - 2012 Remaster___Michael Jackson,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4,Bad 25th Anniversary,24TAupSNVWSAHL0R7n71vm
Shape of You___Ed Sheeran,,,,,,,,,,,,,,,,,,,,
17___MK,,,,,,,,,,,,,,,,,,,,
Coming Home___Dimitri Vangelis & Wyman,,,,,,,,,,,,,,,,,,,,
I See You___ILLENIUM,,,,,,,,,,,,,,,,,,,,
Bollywood Balaraju___Shankar Mahadevan,0.831,0.935,5,-7.053,0,0.132,0.116,1.71e-05,0.312,0.464,129.946,audio_features,3TzXh5n731SZ6zGcSd2dtF,spotify:track:3TzXh5n731SZ6zGcSd2dtF,https://api.spotify.com/v1/tracks/3TzXh5n731SZ6zGcSd2dtF,https://api.spotify.com/v1/audio-analysis/3TzXh5n731SZ6zGcSd2dtF,313388,4,Rajakumarudu,6PRr08jyfxlpdnW9kNV8Co
Holy Ground___Taylor Swift,,,,,,,,,,,,,,,,,,,,
Family - Dirty Audio Remix___The Chainsmokers,,,,,,,,,,,,,,,,,,,,
Thinking About You (with Winona Oak)___R3HAB,0.744,0.627,6,-9.43,0,0.0658,0.283,0.00292,0.148,0.368,120.022,audio_features,0fzRCWBdVXowVndhySN2wX,spotify:track:0fzRCWBdVXowVndhySN2wX,https://api.spotify.com/v1/tracks/0fzRCWBdVXowVndhySN2wX,https://api.spotify.com/v1/audio-analysis/0fzRCWBdVXowVndhySN2wX,157000,4,Thinking About You (with Winona Oak),1YEzr3KBYg452pqZEgQB0A
Last Kiss___Taylor Swift,,,,,,,,,,,,,,,,,,,,
Sycamore___Cymbiose,,,,,,,,,,,,,,,,,,,,
Bangaru Kodi Petta (Remix)___Ranjith,,,,,,,,,,,,,,,,,,,,
Interpretations___Howard Harper-Barnes,0.472,0.21,7,-17.962,0,0.0288,0.917,0.945,0.124,0.155,109.988,audio_features,6PIbpT7ray6ixif2v6RIIa,spotify:track:6PIbpT7ray6ixif2v6RIIa,https://api.spotify.com/v1/tracks/6PIbpT7ray6ixif2v6RIIa,https://api.spotify.com/v1/audio-analysis/6PIbpT7ray6ixif2v6RIIa,157682,4,Whisper of the Pines,4s6a8srmUVV3FBbhNIdqTj
High On Life (feat. Bonn)___Martin Garrix,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,audio_features,4ut5G4rgB1ClpMTMfjoIuy,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/tracks/4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/audio-analysis/4ut5G4rgB1ClpMTMfjoIuy,230762,4,High On Life (feat. Bonn),1GUfof1gHsqYjoHFym3aim
LEMONHEAD___Kid Bloom,,,,,,,,,,,,,,,,,,,,
BIG SHOT___The Lumineers,,,,,,,,,,,,,,,,,,,,
Can I Be Him___James Arthur,,,,,,,,,,,,,,,,,,,,
Salvatore___Lana Del Rey,0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,audio_features,21qg0IBZf8R12qHd9A3AA4,spotify:track:21qg0IBZf8R12qHd9A3AA4,https://api.spotify.com/v1/tracks/21qg0IBZf8R12qHd9A3AA4,https://api.spotify.com/v1/audio-analysis/21qg0IBZf8R12qHd9A3AA4,281093,4,Honeymoon,2DpEBrjCur1ythIZ10gJWw
u n eye___Boy In Space,0.67,0.753,11,-6.37,1,0.058,0.143,0,0.233,0.717,160.099,audio_features,2gqt5wkwLgaP2ZEfqasBIL,spotify:track:2gqt5wkwLgaP2ZEfqasBIL,https://api.spotify.com/v1/tracks/2gqt5wkwLgaP2ZEfqasBIL,https://api.spotify.com/v1/audio-analysis/2gqt5wkwLgaP2ZEfqasBIL,162775,4,u n eye,3URKe5gKqL1tx1wJPOAz2Y
Katawaredoki___RADWIMPS,,,,,,,,,,,,,,,,,,,,
Forever___Martin Garrix,,,,,,,,,,,,,,,,,,,,
Turn It Up___Armin van Buuren,,,,,,,,,,,,,,,,,,,,
Without Love___Bon Jovi,,,,,,,,,,,,,,,,,,,,
Love Me Now (feat. Zoe Wees)___Kygo,0.662,0.489,5,-7.067,1,0.0525,0.163,0,0.172,0.506,102.04,audio_features,1c1sdxrYLIiuJOlE7PPttb,spotify:track:1c1sdxrYLIiuJOlE7PPttb,https://api.spotify.com/v1/tracks/1c1sdxrYLIiuJOlE7PPttb,https://api.spotify.com/v1/audio-analysis/1c1sdxrYLIiuJOlE7PPttb,195881,4,Love Me Now (feat. Zoe Wees),0GzKBZSFdg6H5ZlYJ6RgCo
Sour Patch Kids___Bryce Vine,,,,,,,,,,,,,,,,,,,,
Follow Your Fire___Kodaline,0.449,0.602,11,-6.689,0,0.0724,0.00756,0,0.179,0.432,175.974,audio_features,5ESJINHtOXLh3KSsazEfRf,spotify:track:5ESJINHtOXLh3KSsazEfRf,https://api.spotify.com/v1/tracks/5ESJINHtOXLh3KSsazEfRf,https://api.spotify.com/v1/audio-analysis/5ESJINHtOXLh3KSsazEfRf,238573,4,Politics of Living,1ITjhViDumL9llxAJYdKiC
What I Know___Parachute,0.573,0.765,6,-6.594,1,0.0305,0.00107,5.74e-05,0.114,0.359,100.024,audio_features,5kzrQy4whV7y9Amu8wKRax,spotify:track:5kzrQy4whV7y9Amu8wKRax,https://api.spotify.com/v1/tracks/5kzrQy4whV7y9Amu8wKRax,https://api.spotify.com/v1/audio-analysis/5kzrQy4whV7y9Amu8wKRax,253480,4,The Way It Was,7drIw3eAGaFbqjAQe9EMYF
Sick Boy___The Chainsmokers,,,,,,,,,,,,,,,,,,,,
Waiting For Love___Avicii,,,,,,,,,,,,,,,,,,,,
I Miss You (feat. Julia Michaels)___Clean Bandit,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,audio_features,0Ult84lvFuqNvbyXwyRQ58,spotify:track:0Ult84lvFuqNvbyXwyRQ58,https://api.spotify.com/v1/tracks/0Ult84lvFuqNvbyXwyRQ58,https://api.spotify.com/v1/audio-analysis/0Ult84lvFuqNvbyXwyRQ58,205987,4,What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc
The Equaliser (Not Alone)___The Midnight,,,,,,,,,,,,,,,,,,,,
Walking The Wire___Imagine Dragons,0.54,0.761,4,-5.339,1,0.0372,0.0163,0,0.0941,0.147,100.008,audio_features,1y3bE5i57eUm3hfLAc7h08,spotify:track:1y3bE5i57eUm3hfLAc7h08,https://api.spotify.com/v1/tracks/1y3bE5i57eUm3hfLAc7h08,https://api.spotify.com/v1/audio-analysis/1y3bE5i57eUm3hfLAc7h08,232907,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
Nights Like This___Loud Luxury,0.699,0.861,3,-4.99,1,0.0542,0.0546,2.98e-05,0.276,0.5,126.023,audio_features,16bbvpBMEc19o6wG3kn8vA,spotify:track:16bbvpBMEc19o6wG3kn8vA,https://api.spotify.com/v1/tracks/16bbvpBMEc19o6wG3kn8vA,https://api.spotify.com/v1/audio-analysis/16bbvpBMEc19o6wG3kn8vA,173340,4,Nights Like This (PBH & Jack Remix),3MMG3wDg9dtg5yHgjglwOm
Into You___Matisse & Sadko,,,,,,,,,,,,,,,,,,,,
Yentha Sakkagunnave___Devi Sri Prasad,,,,,,,,,,,,,,,,,,,,
Wild Life___OneRepublic,0.498,0.764,2,-8.096,1,0.0382,0.0118,0.0104,0.156,0.0557,115.975,audio_features,6oaQuXiRKqQq9ITJBV1XmC,spotify:track:6oaQuXiRKqQq9ITJBV1XmC,https://api.spotify.com/v1/tracks/6oaQuXiRKqQq9ITJBV1XmC,https://api.spotify.com/v1/audio-analysis/6oaQuXiRKqQq9ITJBV1XmC,267117,4,Wild Life,4a1yq8xj6XlZvbCiBvYGsa
Creep (mint Singles)___R3HAB,,,,,,,,,,,,,,,,,,,,
See You Again (feat. Charlie Puth)___Wiz Khalifa,,,,,,,,,,,,,,,,,,,,
Stronger___The Score,,,,,,,,,,,,,,,,,,,,
Matargashti___Mohit Chauhan,,,,,,,,,,,,,,,,,,,,
Anastasia___Slash,0.449,0.936,1,-5.447,1,0.0445,0.000595,0.00213,0.118,0.437,100.487,audio_features,1xJzbzp1WnkVmCkkC5RxEE,spotify:track:1xJzbzp1WnkVmCkkC5RxEE,https://api.spotify.com/v1/tracks/1xJzbzp1WnkVmCkkC5RxEE,https://api.spotify.com/v1/audio-analysis/1xJzbzp1WnkVmCkkC5RxEE,367280,4,Apocalyptic Love (Deluxe Edition),62Z0c6F9mEYsvHfDbjMdUG
Embers___Owl City,,,,,,,,,,,,,,,,,,,,
Rock the World___The Script,,,,,,,,,,,,,,,,,,,,
when was it over? (feat. Sam Hunt)___Sasha Alex Sloan,,,,,,,,,,,,,,,,,,,,
Only One___ILLENIUM,0.367,0.749,9,-4.279,1,0.187,0.135,0,0.102,0.286,179.791,audio_features,60NXuYborLfMiTPJMcxkM5,spotify:track:60NXuYborLfMiTPJMcxkM5,https://api.spotify.com/v1/tracks/60NXuYborLfMiTPJMcxkM5,https://api.spotify.com/v1/audio-analysis/60NXuYborLfMiTPJMcxkM5,252000,4,Ashes,1hG9qANsJg5lYm36MYun97
Wallflowers___The Chain Gang Of 1974,,,,,,,,,,,,,,,,,,,,
If I Lose Myself___Corey Gray,0.497,0.223,2,-9.994,1,0.0357,0.871,0,0.176,0.427,73.821,audio_features,4XtGxwlxPHzON8wr0Y45bM,spotify:track:4XtGxwlxPHzON8wr0Y45bM,https://api.spotify.com/v1/tracks/4XtGxwlxPHzON8wr0Y45bM,https://api.spotify.com/v1/audio-analysis/4XtGxwlxPHzON8wr0Y45bM,169393,4,"The Covers, Vol. 5",7kgFmENUoUxSXj3DDhgdtJ
Retrograde___Hardwell,,,,,,,,,,,,,,,,,,,,
Moments Like This___The Afters,,,,,,,,,,,,,,,,,,,,
What I Like About You (feat. Theresa Rex)___Jonas Blue,,,,,,,,,,,,,,,,,,,,
Till Forever Falls Apart___Ashe,0.509,0.498,2,-6.94,1,0.0315,0.413,0,0.0674,0.283,99.729,audio_features,2769RhOZs0ezRncRW1vryp,spotify:track:2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/tracks/2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/audio-analysis/2769RhOZs0ezRncRW1vryp,222861,4,Till Forever Falls Apart,6hjheUnJ3Gp8ll5DuE1VUz
Status Quo___Wavedash,,,,,,,,,,,,,,,,,,,,
Day One___Hans Zimmer,0.311,0.0173,9,-27.788,0,0.0348,0.927,0.964,0.0727,0.0658,95.985,audio_features,4WmB04GBqS4xPMYN9dHgBw,spotify:track:4WmB04GBqS4xPMYN9dHgBw,https://api.spotify.com/v1/tracks/4WmB04GBqS4xPMYN9dHgBw,https://api.spotify.com/v1/audio-analysis/4WmB04GBqS4xPMYN9dHgBw,199423,3,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],3B61kSKTxlY36cYgzvf3cP
"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)___David Guetta",0.687,0.717,11,-6.61,1,0.0755,0.0744,0,0.134,0.685,88.063,audio_features,0HLhptvI8NozbOHRLNniFz,spotify:track:0HLhptvI8NozbOHRLNniFz,https://api.spotify.com/v1/tracks/0HLhptvI8NozbOHRLNniFz,https://api.spotify.com/v1/audio-analysis/0HLhptvI8NozbOHRLNniFz,158995,4,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",1O3wGX19uKgXZZuW7uKb9l
Best Is Yet To Come (with Kyle Reynolds)___Gryffin,,,,,,,,,,,,,,,,,,,,
理由___Asami Tachibana,,,,,,,,,,,,,,,,,,,,
Starry Eyes___The Weeknd,,,,,,,,,,,,,,,,,,,,
Ready To Love___KSHMR,,,,,,,,,,,,,,,,,,,,
Star Dreams___Michael Stearns,0.158,0.053,0,-34.292,0,0.0479,0.833,0.912,0.35,0.0601,107.066,audio_features,1sOe4CUjXuMoDt1LfliirW,spotify:track:1sOe4CUjXuMoDt1LfliirW,https://api.spotify.com/v1/tracks/1sOe4CUjXuMoDt1LfliirW,https://api.spotify.com/v1/audio-analysis/1sOe4CUjXuMoDt1LfliirW,246427,4,Encounter,0471cdD9HGAzu34WkdsLnC
'Till I Collapse___Eminem,,,,,,,,,,,,,,,,,,,,
Pure Grinding___Avicii,,,,,,,,,,,,,,,,,,,,
capable___Jai Gourgaud,0.45,0.472,7,-19.464,1,0.0312,0.978,0.834,0.086,0.562,147.997,audio_features,1ZqVHQlXm0vBzazX60mgcb,spotify:track:1ZqVHQlXm0vBzazX60mgcb,https://api.spotify.com/v1/tracks/1ZqVHQlXm0vBzazX60mgcb,https://api.spotify.com/v1/audio-analysis/1ZqVHQlXm0vBzazX60mgcb,172000,4,capable,15aolnX64r6fKjDQ9IHsYT
Friction___Imagine Dragons,0.65,0.548,8,-8.767,1,0.0357,0.0407,0.0404,0.293,0.29,103.95,audio_features,4odGB283pgwsBUCYmjpXRq,spotify:track:4odGB283pgwsBUCYmjpXRq,https://api.spotify.com/v1/tracks/4odGB283pgwsBUCYmjpXRq,https://api.spotify.com/v1/audio-analysis/4odGB283pgwsBUCYmjpXRq,201813,4,Smoke + Mirrors (Deluxe),6rRFeV6xigfNyPoZ6YqcoW
Don't Call Me Up - R3HAB Remix___Mabel,0.752,0.812,6,-4.41,0,0.183,0.287,2.45e-05,0.0897,0.58,108.05,audio_features,0goj2jVaUvxQP2zsyt7Xol,spotify:track:0goj2jVaUvxQP2zsyt7Xol,https://api.spotify.com/v1/tracks/0goj2jVaUvxQP2zsyt7Xol,https://api.spotify.com/v1/audio-analysis/0goj2jVaUvxQP2zsyt7Xol,153333,4,Don't Call Me Up (Remixes),5CGGhWKMDZUIt1lnmFbozw
Spring Day___BTS,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,audio_features,2j1fFjWHCI9KJSwcuYAOyF,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/tracks/2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/audio-analysis/2j1fFjWHCI9KJSwcuYAOyF,274097,4,You Never Walk Alone,6THpewjqJ15ORBJkh5CEYb
The Voice in My Heart___Evan Call,,,,,,,,,,,,,,,,,,,,
Hurting___Kygo,0.655,0.431,4,-9.631,1,0.0493,0.265,1.22e-06,0.0922,0.292,99.954,audio_features,4Ufg9X9VocHbzKxXGhCOie,spotify:track:4Ufg9X9VocHbzKxXGhCOie,https://api.spotify.com/v1/tracks/4Ufg9X9VocHbzKxXGhCOie,https://api.spotify.com/v1/audio-analysis/4Ufg9X9VocHbzKxXGhCOie,186325,4,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ
A LIGHT THAT NEVER COMES___Linkin Park,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0,audio_features,3BnBKNItMng824sLx0pUfy,spotify:track:3BnBKNItMng824sLx0pUfy,https://api.spotify.com/v1/tracks/3BnBKNItMng824sLx0pUfy,https://api.spotify.com/v1/audio-analysis/3BnBKNItMng824sLx0pUfy,229439,4,RECHARGED,2FUsvD1bw53HGOjAg56vRD
Flying Circles - Original Mix___Rony Seikaly,0.807,0.944,11,-6.686,0,0.0472,0.000187,0.842,0.0581,0.765,121.994,audio_features,6Y2T0AmowuhVjMkopssmQY,spotify:track:6Y2T0AmowuhVjMkopssmQY,https://api.spotify.com/v1/tracks/6Y2T0AmowuhVjMkopssmQY,https://api.spotify.com/v1/audio-analysis/6Y2T0AmowuhVjMkopssmQY,410619,4,Flying Circles EP,0q8jwAjAe2kGkCI2HbvGLZ
Only You (with Little Mix)___Cheat Codes,0.607,0.74,4,-4.793,0,0.172,0.0829,0,0.105,0.219,108.05,audio_features,54l9GJGQ1UCFKe2tzt1Vxt,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,https://api.spotify.com/v1/tracks/54l9GJGQ1UCFKe2tzt1Vxt,https://api.spotify.com/v1/audio-analysis/54l9GJGQ1UCFKe2tzt1Vxt,189401,4,Only You (with Little Mix),4DmPCrBlJGedbs6GW7EQ1m
Chase The Sun - Jac & Harri Remix___Hardwell,0.622,0.906,8,-4.206,1,0.0394,0.0763,0.00255,0.308,0.46,122.032,audio_features,1wy5oEoQ601fJlUGRjNFwX,spotify:track:1wy5oEoQ601fJlUGRjNFwX,https://api.spotify.com/v1/tracks/1wy5oEoQ601fJlUGRjNFwX,https://api.spotify.com/v1/audio-analysis/1wy5oEoQ601fJlUGRjNFwX,164262,4,Revealed 10 Year Anniversary Remixed,4Pn9DreQQj0WtcNqDeBc7S
Rise___Jonas Blue,0.694,0.791,1,-4.679,1,0.0324,0.36,0,0.238,0.628,106.089,audio_features,6wtGHc0ydheCLrr4LubPmB,spotify:track:6wtGHc0ydheCLrr4LubPmB,https://api.spotify.com/v1/tracks/6wtGHc0ydheCLrr4LubPmB,https://api.spotify.com/v1/audio-analysis/6wtGHc0ydheCLrr4LubPmB,193773,4,Running Music 2022,1mVjvJReN4cKmGjlVAqoff
Can't Feel My Face - Martin Garrix Remix___The Weeknd,,,,,,,,,,,,,,,,,,,,
Homesick___Dua Lipa,0.426,0.224,6,-8.683,1,0.0391,0.948,0,0.112,0.399,85.728,audio_features,5E5MqaS6eOsbaJibl3YeMZ,spotify:track:5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ,230480,5,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9
だってアタシのヒーロー。___LiSA,0.394,0.99,10,-0.589,0,0.188,0.0365,0,0.174,0.269,188.954,audio_features,45UI1yzA7vjkWHoAUZ8nGp,spotify:track:45UI1yzA7vjkWHoAUZ8nGp,https://api.spotify.com/v1/tracks/45UI1yzA7vjkWHoAUZ8nGp,https://api.spotify.com/v1/audio-analysis/45UI1yzA7vjkWHoAUZ8nGp,234093,4,だってアタシのヒーロー。,6RIrlLnU6kxuBnYXQVg25m
Ae Mere Humsafar___Alka Yagnik,,,,,,,,,,,,,,,,,,,,
Born Again Tomorrow___Bon Jovi,,,,,,,,,,,,,,,,,,,,
We Are a Team___Lars Sorensen,0.614,0.843,10,-4.746,1,0.155,0.0013,2.02e-06,0.215,0.163,128.093,audio_features,5ANXbUjkTr3zjL89m7aaI5,spotify:track:5ANXbUjkTr3zjL89m7aaI5,https://api.spotify.com/v1/tracks/5ANXbUjkTr3zjL89m7aaI5,https://api.spotify.com/v1/audio-analysis/5ANXbUjkTr3zjL89m7aaI5,288755,4,Forces,5AlR2eWD5npVdS2m9MrOgk
Dancing Feet (feat. DNCE)___Kygo,0.75,0.797,0,-4.826,1,0.118,0.293,0,0.392,0.523,105.949,audio_features,4RAR8g8fZNB106ezUurnE0,spotify:track:4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/tracks/4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/audio-analysis/4RAR8g8fZNB106ezUurnE0,215203,4,Dancing Feet (feat. DNCE),2ox5UMCeda9P21urAcoXdt
Now You See Me 2 Main Titles___Brian Tyler,0.622,0.6,11,-10.038,0,0.0324,0.29,0.849,0.103,0.0867,102.52,audio_features,2kfyCVwpNexatN2NckQ34y,spotify:track:2kfyCVwpNexatN2NckQ34y,https://api.spotify.com/v1/tracks/2kfyCVwpNexatN2NckQ34y,https://api.spotify.com/v1/audio-analysis/2kfyCVwpNexatN2NckQ34y,180320,4,Now You See Me 2 (Original Motion Picture Soundtrack),28ezsQ65DME0kZPGeeagHF
Shivers___Ed Sheeran,,,,,,,,,,,,,,,,,,,,
shut up___Greyson Chance,0.821,0.448,9,-4.33,1,0.0468,0.296,3.26e-06,0.0683,0.45,105.006,audio_features,7m97u5zpSWqkDjN4uwY2LP,spotify:track:7m97u5zpSWqkDjN4uwY2LP,https://api.spotify.com/v1/tracks/7m97u5zpSWqkDjN4uwY2LP,https://api.spotify.com/v1/audio-analysis/7m97u5zpSWqkDjN4uwY2LP,170364,4,portraits,6U3xoLDkmM8QD6Zi9n6kmP
Save Me___Party Favor,,,,,,,,,,,,,,,,,,,,
Up In The Air___Thirty Seconds To Mars,,,,,,,,,,,,,,,,,,,,
Real Love___Dillon Francis,,,,,,,,,,,,,,,,,,,,
Flags___Coldplay,0.55,0.796,7,-7.262,1,0.0378,0.00107,1.18e-05,0.123,0.51,89.876,audio_features,2RZ8SjEJYJHZ8YCUzls77w,spotify:track:2RZ8SjEJYJHZ8YCUzls77w,https://api.spotify.com/v1/tracks/2RZ8SjEJYJHZ8YCUzls77w,https://api.spotify.com/v1/audio-analysis/2RZ8SjEJYJHZ8YCUzls77w,216493,4,Flags,4JYjZh7R8F7Na5x1lVqOl9
Tum Mile___Pritam,,,,,,,,,,,,,,,,,,,,
Eyy Bidda Idhi Naa Adda___Nakash Aziz,,,,,,,,,,,,,,,,,,,,
D is for Dangerous___Arctic Monkeys,0.555,0.925,1,-4.689,1,0.0362,1.09e-05,0.000161,0.0659,0.77,145.061,audio_features,5RrHzXKmwVd5BCq4UzyJPd,spotify:track:5RrHzXKmwVd5BCq4UzyJPd,https://api.spotify.com/v1/tracks/5RrHzXKmwVd5BCq4UzyJPd,https://api.spotify.com/v1/audio-analysis/5RrHzXKmwVd5BCq4UzyJPd,138107,4,Favourite Worst Nightmare,1XkGORuUX2QGOEIL4EbJKm
What Do You Mean?___Justin Bieber,,,,,,,,,,,,,,,,,,,,
"Hey, Soul Sister___Train",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4,"Save Me, San Francisco (Golden Gate Edition)",1CwXS6MAz8Wo7K4TzW9iuR
Sugar (feat. Francesco Yates)___Robin Schulz,,,,,,,,,,,,,,,,,,,,
All Your Exes___Julia Michaels,0.603,0.618,1,-5.184,1,0.0319,0.0232,0,0.118,0.323,112.114,audio_features,2SDswD3RdceDWthkgCrCCU,spotify:track:2SDswD3RdceDWthkgCrCCU,https://api.spotify.com/v1/tracks/2SDswD3RdceDWthkgCrCCU,https://api.spotify.com/v1/audio-analysis/2SDswD3RdceDWthkgCrCCU,209276,3,All Your Exes,1yo1w1CBfPMLaXycgfNj70
Luck___American Authors,0.456,0.793,8,-7.851,1,0.195,0.382,0,0.0598,0.732,172.109,audio_features,677u765cOcec5Z6peF4lT2,spotify:track:677u765cOcec5Z6peF4lT2,https://api.spotify.com/v1/tracks/677u765cOcec5Z6peF4lT2,https://api.spotify.com/v1/audio-analysis/677u765cOcec5Z6peF4lT2,210195,3,Raghuvaran B Tech,0Ur9Psc6xA6iQgUiHRikqw
Because Of You___Gardiner Sisters,,,,,,,,,,,,,,,,,,,,
Riding Shotgun (feat. Bonnie McKee) - Ryan Riback Remix___Kygo,,,,,,,,,,,,,,,,,,,,
Plus Ultra___Yuki Hayashi,,,,,,,,,,,,,,,,,,,,
talk is overrated___Jeremy Zucker,0.776,0.353,4,-8.317,0,0.0687,0.435,0,0.302,0.658,138.035,audio_features,7cflqPPi3zWfLFRRBTWeh6,spotify:track:7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/tracks/7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/audio-analysis/7cflqPPi3zWfLFRRBTWeh6,189800,4,idle,77EcAn5H4pGamI8JiwvP4T
Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion]___Linkin Park,,,,,,,,,,,,,,,,,,,,
No One Compares To You___Jack & Jack,0.7,0.748,1,-6.044,1,0.0434,0.127,0,0.0941,0.631,111.939,audio_features,4cZ3UsiKd1kUQIaq4BFIj2,spotify:track:4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/tracks/4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/audio-analysis/4cZ3UsiKd1kUQIaq4BFIj2,182920,4,A Good Friend Is Nice,0mjAkDF5xXelx7EOUthdRk
No Surprises___Radiohead,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE
Love Is On The Radio___McFly,,,,,,,,,,,,,,,,,,,,
Lean On Me (Michael Calfan Remix)___Cheat Codes,0.71,0.723,9,-5.71,1,0.144,0.0765,1.6e-05,0.0617,0.627,122.267,audio_features,4TRUfYQsuPx6hlX8Eav9St,spotify:track:4TRUfYQsuPx6hlX8Eav9St,https://api.spotify.com/v1/tracks/4TRUfYQsuPx6hlX8Eav9St,https://api.spotify.com/v1/audio-analysis/4TRUfYQsuPx6hlX8Eav9St,129836,4,HELLRAISERS Part 1 (Remixes),58ixpQo72RFa0lZvITHh7W
Feel Good (feat. Daya)___Gryffin,,,,,,,,,,,,,,,,,,,,
Rhea___Malborg,0.227,0.0653,0,-28.095,1,0.0341,0.539,0.885,0.144,0.0346,67.062,audio_features,5FEyBkwmsmhnUuyOOFzjSr,spotify:track:5FEyBkwmsmhnUuyOOFzjSr,https://api.spotify.com/v1/tracks/5FEyBkwmsmhnUuyOOFzjSr,https://api.spotify.com/v1/audio-analysis/5FEyBkwmsmhnUuyOOFzjSr,141375,4,Orbital,6Ucppogbkw43FxZQs4dF3g
