,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
106,OneRepublic,I Lived,4500,2021-03-12 20:06:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
107,The Script,Superheroes,9566,2021-03-13 05:48:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
108,The Script,Superheroes,236900,2021-03-13 05:52:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
109,OneRepublic,I Lived,234546,2021-03-13 05:56:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
110,The Score,On And On,780,2021-03-13 06:00:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
111,Imagine Dragons,Walking The Wire,228746,2021-03-13 06:00:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
112,Theory of a Deadman,Angel,202213,2021-03-13 06:03:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
113,The 1975,Somebody Else,347525,2021-03-13 06:09:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
114,The Script,Superheroes,1750,2021-03-13 06:16:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
115,Sasha Alex Sloan,Too Sad To Cry,197437,2021-03-13 06:16:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
116,Coldplay,Paradise,870,2021-03-13 06:20:00,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,4,Mylo Xyloto,2R7iJz5uaHjLEVnMkloO18
117,OneRepublic,I Lived,820,2021-03-13 06:20:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
118,The Score,On And On,2190,2021-03-13 06:20:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
119,The Script,The Last Time,1780,2021-03-13 06:20:00,0.521,0.746,5,-3.421,1,0.0349,0.0486,0.0,0.236,0.15,132.014,600oiqLkQIJ85HvQGIQWvO,4,Sunsets & Full Moons,4BSDAmxxjYJnePMfh8kSJM
120,Imagine Dragons,Walking The Wire,550,2021-03-13 06:20:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
121,Parachute,Without You,13834,2021-03-13 06:20:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
122,WALK THE MOON,Different Colors,1330,2021-03-13 06:20:00,0.48,0.826,0,-4.602,1,0.0397,0.000797,1.01e-06,0.125,0.687,96.0,3RRRDZig4RNJhVGfwwOOFZ,4,TALKING IS HARD,3mNoFlD1wsoXfkljfFzExT
123,Thirty Seconds To Mars,Dangerous Night,1000,2021-03-13 06:20:00,0.295,0.715,2,-6.533,1,0.0709,0.00212,1.55e-06,0.242,0.242,86.937,7793p4ZXhtbW5RpeRK7rid,4,AMERICA,0XcHdI2ZyNADjfvo5Ubs39
124,The 1975,Somebody Else,347525,2021-03-13 06:26:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
125,John Newman,Without You,207965,2021-03-13 06:36:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
126,OneRepublic,Wanted,136247,2021-03-13 06:42:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
127,Tritonal,I Feel The Love,5274,2021-03-13 06:46:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
128,OneRepublic,Wanted,136247,2021-03-13 07:54:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
129,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2021-03-13 08:09:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
130,The 1975,Somebody Else,210897,2021-03-13 08:33:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
131,The Score,On And On,15817,2021-03-13 08:37:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
132,Anson Seabra,Hurricane,201440,2021-03-13 08:40:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
133,Phillip Phillips,"Gone, Gone, Gone",209693,2021-03-13 08:44:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
134,Tritonal,I Feel The Love,213120,2021-03-13 08:47:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
135,Theory of a Deadman,Angel,112895,2021-03-13 09:50:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
136,Niall Horan,This Town,81220,2021-03-13 10:48:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
137,Theory of a Deadman,Angel,202213,2021-03-13 10:52:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
138,Imagine Dragons,Walking The Wire,232906,2021-03-13 12:51:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
139,John Newman,Without You,8589,2021-03-13 12:51:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
140,John Newman,Without You,40740,2021-03-13 13:09:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
141,Bastille,The Anchor,204819,2021-03-13 13:35:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
142,Gryffin,Need Your Love (with Noah Kahan),39324,2021-03-13 14:05:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
143,Sasha Alex Sloan,Too Sad To Cry,1328,2021-03-13 14:14:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
144,Five For Fighting,Superman (It's Not Easy),221693,2021-03-13 14:18:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
145,Parachute,Without You,228933,2021-03-13 14:25:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
146,The Script,Superheroes,245466,2021-03-13 14:30:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
147,OneRepublic,I Lived,122298,2021-03-13 14:34:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
148,Niall Horan,This Town,232852,2021-03-13 14:38:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
149,OneRepublic,Wanted,136247,2021-03-13 14:47:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
150,Andrew McMahon in the Wilderness,Cecilia And The Satellite,2138,2021-03-13 15:57:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
151,The 1975,Somebody Else,871,2021-03-13 15:58:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
152,Sasha Alex Sloan,Too Sad To Cry,208986,2021-03-13 17:06:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
153,OneRepublic,Wanted,136247,2021-03-13 17:08:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
154,Imagine Dragons,Walking The Wire,232906,2021-03-13 17:15:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
155,Anson Seabra,Hurricane,201440,2021-03-13 17:19:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
156,Parachute,Without You,228933,2021-03-13 17:23:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
157,Phillip Phillips,"Gone, Gone, Gone",209693,2021-03-13 17:30:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
158,Tritonal,I Feel The Love,1762,2021-03-13 17:47:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
159,Anson Seabra,Hurricane,1180,2021-03-13 17:47:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
160,Phillip Phillips,"Gone, Gone, Gone",791,2021-03-13 17:47:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
161,The Score,On And On,1468,2021-03-13 17:47:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
162,Theory of a Deadman,Angel,202213,2021-03-13 17:50:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
163,The Script,Superheroes,744,2021-03-13 18:01:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
164,OneRepublic,I Lived,870,2021-03-13 18:01:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
165,Bastille,The Anchor,23,2021-03-13 18:01:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
166,Five For Fighting,Superman (It's Not Easy),23,2021-03-13 18:01:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
167,Gryffin,Need Your Love (with Noah Kahan),635,2021-03-13 18:01:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
168,OneRepublic,Wanted,23,2021-03-13 18:01:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
169,Niall Horan,This Town,802,2021-03-13 18:01:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
170,Sasha Alex Sloan,Too Sad To Cry,493,2021-03-13 18:01:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
171,Imagine Dragons,Walking The Wire,636,2021-03-13 18:01:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
172,John Newman,Without You,23,2021-03-13 18:01:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
173,Parachute,Without You,621,2021-03-13 18:01:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
174,Theory of a Deadman,Angel,202213,2021-03-13 18:12:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
175,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2021-03-13 18:23:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
176,The 1975,Somebody Else,347525,2021-03-13 18:32:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
177,Tritonal,I Feel The Love,1220,2021-03-13 18:35:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
178,Anson Seabra,Hurricane,7462,2021-03-13 18:35:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
179,Phillip Phillips,"Gone, Gone, Gone",1156,2021-03-13 18:35:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
180,The Score,On And On,215706,2021-03-13 18:35:00,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,65Ce0h4SA18GuH6nuI1QWe,4,ATLAS (Deluxe),2estDSavGQ2q3IHLbzxkSE
181,Imagine Dragons,Walking The Wire,232906,2021-03-13 18:46:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
182,John Newman,Without You,207965,2021-03-13 18:50:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,27OeeYzk6klgBh83TSvGMA,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
183,Bastille,The Anchor,204819,2021-03-13 18:53:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
184,Gryffin,Need Your Love (with Noah Kahan),205786,2021-03-13 18:57:00,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,1vsQb8n0icvMsFnL9663LM,4,Gravity,5CaTHgZaRvb2vCK1mVbCR1
185,Sasha Alex Sloan,Too Sad To Cry,208986,2021-03-13 19:02:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
186,Five For Fighting,Superman (It's Not Easy),221693,2021-03-13 19:06:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
187,The Script,Superheroes,933,2021-03-13 19:28:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
188,OneRepublic,I Lived,23,2021-03-13 19:28:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
189,OneRepublic,I Lived,411,2021-03-13 19:28:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
190,OneRepublic,Wanted,23,2021-03-13 19:28:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
191,OneRepublic,Wanted,610,2021-03-13 19:28:00,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,6hLkeOMrhZ2CMLBp2of576,4,Wanted,19xtr8RaBkQNaDaNmXnVDj
192,Niall Horan,This Town,720,2021-03-13 19:28:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
193,Niall Horan,This Town,4216,2021-03-13 19:28:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
194,Niall Horan,This Town,23,2021-03-13 19:28:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
195,Parachute,Without You,803,2021-03-13 19:28:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
196,OneRepublic,I Lived,234546,2021-03-13 19:32:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
197,Niall Horan,This Town,232852,2021-03-13 19:36:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
198,Theory of a Deadman,Angel,202213,2021-03-13 19:47:00,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,2m6Ko3CY1qXNNja8AlugNc,4,Angel Baby,44CdsgXhU5R2esprq0tf43
199,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2021-03-13 19:50:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
200,Andrew McMahon in the Wilderness,Cecilia And The Satellite,2408,2021-03-13 22:24:00,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,1MSM3Fo2fvnwVqMcz8Jhjq,4,Andrew McMahon In The Wilderness,4IVdl0FxI7cpwyLh8JWOdG
201,The 1975,Somebody Else,6778,2021-03-13 22:24:00,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4m0q0xQ2BNl9SCAGKyfiGZ,4,"I like it when you sleep, for you are so beautiful yet so unaware of it",12zl1WmHPFCSyKYbL4vBZn
202,The Script,The Last Time,196106,2021-03-13 22:30:00,0.521,0.746,5,-3.421,1,0.0349,0.0486,0.0,0.236,0.15,132.014,600oiqLkQIJ85HvQGIQWvO,4,Sunsets & Full Moons,4BSDAmxxjYJnePMfh8kSJM
203,American Authors,I'm Born To Run,206920,2021-03-13 22:34:00,0.62,0.93,8,-5.615,1,0.0486,0.0662,0.0,0.0788,0.675,126.041,6zDs6zI94L761vd0cVScTT,4,What We Live For,1av32Pkx9yoZYU250F34zW
204,Imagine Dragons,Walking The Wire,2606,2021-03-13 23:18:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
205,Phillip Phillips,"Gone, Gone, Gone",1604,2021-03-13 23:19:00,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,4,The World From The Side Of The Moon,0mVaaNSEcExh4rejUpiSj6
206,Niall Horan,This Town,232852,2021-03-13 23:26:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
207,Five For Fighting,Superman (It's Not Easy),221693,2021-03-13 23:30:00,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,3TwtrR1yNLY1PMPsrGQpOp,4,America Town,5MqEXYwwyJYjOb3g7vJ9ZY
208,OneRepublic,I Lived,234546,2021-03-13 23:42:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
209,Anson Seabra,Hurricane,2844,2021-03-13 23:42:00,0.687,0.2,7,-13.241,1,0.0317,0.889,1.27e-06,0.122,0.244,134.993,2wfuK8f77bybu2MWiQ5Evn,4,Hurricane,267C1h0KBd2QGM368Ef9ue
210,Imagine Dragons,Walking The Wire,232906,2021-03-13 23:49:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
211,Sasha Alex Sloan,Too Sad To Cry,208986,2021-03-13 23:53:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
